FlightID,Airline,Origin,Destination,RouteDistance,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,Cancelled,FuelUsedGallons,FlightDurationMinutes,Passengers,Date,TotalDelayMinutes,DelayCategory,DelayCostIndex,DelayCost,RouteEfficiencyScore,OnTimePerformancePct,FuelCostPerRoute,FuelPriceVolatility,AirportCode_x,AvgTrafficVolume,PeakTrafficLoad,CongestionSeverityIndex,AirportCode_y,AvgSentimentScore,SentimentScore,SentimentCategory,CustomerSatisfactionIntensity
FL1543,DeltaSky,LAX,ORD,1744,2026-06-07 14:00:00,2026-06-07 13:50:00,2026-06-07 17:25:00,2026-06-07 17:29:00,0.0,False,8540.7,219.0,111,2026-06-07,0.0,On-Time,0.0,0.0,100.0,100.0,24126.908120000007,0.16250308436584543,LAX,706.0,706,45.2407614781635,LAX,-0.34,-0.34,Negative,34.0
FL1551,CloudFlight,ORD,ATL,606,2026-06-07 08:00:00,2026-06-07 08:29:00,2026-06-07 09:11:00,2026-06-07 09:45:00,29.0,False,3234.3,76.0,198,2026-06-07,29.0,Moderate,29.0,2900.0,95.48051948051948,0.0,9136.681880000002,0.16250308436584543,ORD,814.0,814,57.33482642777156,ORD,0.4215,0.4215,Positive,42.2
FL1552,EliteWings,ORD,ATL,606,2026-06-07 11:00:00,2026-06-07 11:05:00,2026-06-07 12:11:00,2026-06-07 12:21:00,5.0,False,3016.0,76.0,205,2026-06-07,5.0,Minor,5.0,500.0,99.22077922077922,100.0,8519.998933333336,0.16250308436584543,ORD,814.0,814,57.33482642777156,ORD,0.4215,0.4215,Positive,42.2
FL1553,DeltaSky,ORD,ATL,606,2026-06-07 14:00:00,2026-06-07 14:21:00,2026-06-07 15:11:00,2026-06-07 15:56:00,21.0,False,2934.9,95.0,165,2026-06-07,21.0,Moderate,21.0,2100.0,97.375,0.0,8290.896840000001,0.16250308436584543,ORD,814.0,814,57.33482642777156,ORD,0.4215,0.4215,Positive,42.2
FL1611,BlueJet,JFK,LAX,2475,2026-06-08 08:00:00,2026-06-08 08:42:00,2026-06-08 12:51:00,2026-06-08 13:44:00,42.0,False,12583.7,302.0,92,2026-06-08,42.0,Moderate,42.0,4200.0,98.33663366336634,0.0,35548.113586666674,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1612,BlueJet,JFK,LAX,2475,2026-06-08 11:00:00,2026-06-08 11:19:00,2026-06-08 15:51:00,2026-06-08 16:30:00,19.0,False,13386.8,311.0,133,2026-06-08,19.0,Moderate,19.0,1900.0,99.26923076923077,0.0,37816.81754666667,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1613,CloudFlight,JFK,LAX,2475,2026-06-08 14:00:00,2026-06-08 14:26:00,2026-06-08 18:51:00,2026-06-08 19:17:00,26.0,False,13547.1,291.0,149,2026-06-08,26.0,Moderate,26.0,2600.0,98.93150684931507,0.0,38269.65436000001,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1621,BlueJet,JFK,ORD,740,2026-06-08 08:00:00,2026-06-08 08:26:00,2026-06-08 09:27:00,2026-06-08 10:14:00,26.0,False,3770.0,108.0,204,2026-06-08,26.0,Moderate,26.0,2600.0,97.13761467889908,0.0,10649.998666666668,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1622,EliteWings,JFK,ORD,740,2026-06-08 11:00:00,2026-06-08 11:33:00,2026-06-08 12:27:00,2026-06-08 13:10:00,33.0,False,3944.5,97.0,133,2026-06-08,33.0,Moderate,33.0,3300.0,95.95918367346938,0.0,11142.949533333336,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1623,BlueJet,JFK,ORD,740,2026-06-08 14:00:00,2026-06-08 14:23:00,2026-06-08 15:27:00,2026-06-08 15:55:00,23.0,False,3918.8,92.0,83,2026-06-08,23.0,Moderate,23.0,2300.0,97.03225806451613,0.0,11070.34874666667,0.16250308436584543,JFK,560.0,560,28.891377379619264,JFK,0.1531,0.1531,Positive,15.3
FL1631,DeltaSky,ATL,DFW,732,2026-06-08 08:00:00,2026-06-08 08:04:00,2026-06-08 09:26:00,2026-06-08 09:21:00,4.0,False,3812.3,77.0,82,2026-06-08,4.0,Minor,4.0,400.0,99.38461538461539,100.0,10769.49334666667,0.16250308436584543,ATL,1175.0,1175,97.76035834266519,,,0.0,Neutral,0.0
FL1632,BlueJet,ATL,DFW,732,2026-06-08 11:00:00,2026-06-08 10:51:00,2026-06-08 12:26:00,2026-06-08 12:17:00,0.0,False,3842.4,86.0,199,2026-06-08,0.0,On-Time,0.0,0.0,100.0,100.0,10854.523840000003,0.16250308436584543,ATL,1175.0,1175,97.76035834266519,,,0.0,Neutral,0.0
FL1633,DeltaSky,ATL,DFW,732,2026-06-08 14:00:00,2026-06-08 14:41:00,2026-06-08 15:26:00,2026-06-08 16:22:00,41.0,False,3996.7,101.0,128,2026-06-08,41.0,Moderate,41.0,4100.0,95.17647058823529,0.0,11290.411053333335,0.16250308436584543,ATL,1175.0,1175,97.76035834266519,,,0.0,Neutral,0.0
FL1641,EliteWings,LAX,ORD,1744,2026-06-08 08:00:00,2026-06-08 08:29:00,2026-06-08 11:25:00,2026-06-08 11:57:00,29.0,False,9411.9,208.0,137,2026-06-08,29.0,Moderate,29.0,2900.0,98.33492822966507,0.0,26587.990040000004,0.16250308436584543,LAX,940.0,940,71.44456886898097,LAX,0.4215,0.4215,Positive,42.2
FL1642,DeltaSky,LAX,ORD,1744,2026-06-08 11:00:00,2026-06-08 11:29:00,2026-06-08 14:25:00,2026-06-08 15:23:00,29.0,False,8541.9,234.0,192,2026-06-08,29.0,Moderate,29.0,2900.0,98.51914893617021,0.0,24130.298040000005,0.16250308436584543,LAX,940.0,940,71.44456886898097,LAX,0.4215,0.4215,Positive,42.2
FL1643,DeltaSky,LAX,ORD,1744,2026-06-08 14:00:00,2026-06-08 14:24:00,2026-06-08 17:25:00,2026-06-08 17:51:00,24.0,False,8458.5,207.0,126,2026-06-08,24.0,Moderate,24.0,2400.0,98.61538461538461,0.0,23894.698600000007,0.16250308436584543,LAX,940.0,940,71.44456886898097,LAX,0.4215,0.4215,Positive,42.2
FL1651,DeltaSky,ORD,ATL,606,2026-06-08 08:00:00,2026-06-08 07:54:00,2026-06-08 09:11:00,2026-06-08 09:16:00,0.0,False,3094.9,82.0,169,2026-06-08,0.0,On-Time,0.0,0.0,100.0,100.0,8742.886173333336,0.16250308436584543,ORD,487.0,487,20.716685330347147,,,0.0,Neutral,0.0
FL1652,BlueJet,ORD,ATL,606,2026-06-08 11:00:00,2026-06-08 11:45:00,2026-06-08 12:11:00,2026-06-08 12:50:00,45.0,False,2988.9,65.0,186,2026-06-08,45.0,Moderate,45.0,4500.0,91.81818181818181,0.0,8443.443240000002,0.16250308436584543,ORD,487.0,487,20.716685330347147,,,0.0,Neutral,0.0
FL1653,BlueJet,ORD,ATL,606,2026-06-08 14:00:00,2026-06-08 14:14:00,2026-06-08 15:11:00,2026-06-08 15:28:00,14.0,False,3322.2,74.0,148,2026-06-08,14.0,Minor,14.0,1400.0,97.76,100.0,9384.993520000002,0.16250308436584543,ORD,487.0,487,20.716685330347147,,,0.0,Neutral,0.0
FL1711,DeltaSky,JFK,LAX,2475,2026-06-09 08:00:00,2026-06-09 07:50:00,2026-06-09 12:51:00,2026-06-09 13:08:00,0.0,False,13107.0,318.0,186,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,37026.40120000001,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1712,BlueJet,JFK,LAX,2475,2026-06-09 11:00:00,2026-06-09 11:13:00,2026-06-09 15:51:00,2026-06-09 15:55:00,13.0,False,13330.2,282.0,199,2026-06-09,13.0,Minor,13.0,1300.0,99.44876325088339,100.0,37656.92632000001,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1713,BlueJet,JFK,LAX,2475,2026-06-09 14:00:00,2026-06-09 13:52:00,2026-06-09 18:51:00,2026-06-09 19:04:00,0.0,False,13819.5,312.0,148,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,39039.16620000001,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1721,CloudFlight,JFK,ORD,740,2026-06-09 08:00:00,2026-06-09 07:53:00,2026-06-09 09:27:00,2026-06-09 09:23:00,0.0,False,4127.4,90.0,207,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,11659.629840000001,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1722,AvaAir,JFK,ORD,740,2026-06-09 11:00:00,2026-06-09 11:22:00,2026-06-09 12:27:00,2026-06-09 13:14:00,22.0,False,3641.5,112.0,206,2026-06-09,22.0,Moderate,22.0,2200.0,97.66371681415929,0.0,10286.994733333335,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1723,EliteWings,JFK,ORD,740,2026-06-09 14:00:00,2026-06-09 14:23:00,2026-06-09 15:27:00,2026-06-09 15:51:00,23.0,False,3686.6,88.0,107,2026-06-09,23.0,Moderate,23.0,2300.0,96.89887640449439,0.0,10414.399226666668,0.16250308436584543,JFK,509.0,509,23.180291153415453,,,0.0,Neutral,0.0
FL1731,AvaAir,ATL,DFW,732,2026-06-09 08:00:00,2026-06-09 08:03:00,2026-06-09 09:26:00,2026-06-09 09:54:00,3.0,False,3831.9,111.0,177,2026-06-09,3.0,Minor,3.0,300.0,99.67857142857143,100.0,10824.862040000002,0.16250308436584543,ATL,665.0,665,40.6494960806271,ATL,-0.6249,-0.6249,Negative,62.5
FL1732,BlueJet,ATL,DFW,732,2026-06-09 11:00:00,2026-06-09 10:50:00,2026-06-09 12:26:00,2026-06-09 12:02:00,0.0,False,3784.3,72.0,191,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,10690.395213333337,0.16250308436584543,ATL,665.0,665,40.6494960806271,ATL,-0.6249,-0.6249,Negative,62.5
FL1733,DeltaSky,ATL,DFW,732,2026-06-09 14:00:00,2026-06-09 14:10:00,2026-06-09 15:26:00,2026-06-09 15:59:00,10.0,False,3550.1,109.0,117,2026-06-09,10.0,Minor,10.0,1000.0,98.9090909090909,100.0,10028.795826666668,0.16250308436584543,ATL,665.0,665,40.6494960806271,ATL,-0.6249,-0.6249,Negative,62.5
FL1742,EliteWings,LAX,ORD,1744,2026-06-09 11:00:00,2026-06-09 11:36:00,2026-06-09 14:25:00,2026-06-09 15:07:00,36.0,False,9291.5,211.0,195,2026-06-09,36.0,Moderate,36.0,3600.0,97.9622641509434,0.0,26247.868066666673,0.16250308436584543,LAX,1176.0,1176,97.87234042553192,,,0.0,Neutral,0.0
FL1743,BlueJet,LAX,ORD,1744,2026-06-09 14:00:00,2026-06-09 14:05:00,2026-06-09 17:25:00,2026-06-09 17:42:00,5.0,False,9149.7,217.0,145,2026-06-09,5.0,Minor,5.0,500.0,99.72477064220183,100.0,25847.292520000006,0.16250308436584543,LAX,1176.0,1176,97.87234042553192,,,0.0,Neutral,0.0
FL1751,DeltaSky,ORD,ATL,606,2026-06-09 08:00:00,2026-06-09 08:21:00,2026-06-09 09:11:00,2026-06-09 09:19:00,21.0,False,3170.0,58.0,85,2026-06-09,21.0,Moderate,21.0,2100.0,95.72881355932203,0.0,8955.038666666669,0.16250308436584543,ORD,819.0,819,57.89473684210527,,,0.0,Neutral,0.0
FL1752,CloudFlight,ORD,ATL,606,2026-06-09 11:00:00,2026-06-09 10:58:00,2026-06-09 12:11:00,2026-06-09 12:36:00,0.0,False,3122.6,98.0,90,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,8821.136826666669,0.16250308436584543,ORD,819.0,819,57.89473684210527,,,0.0,Neutral,0.0
FL1753,DeltaSky,ORD,ATL,606,2026-06-09 14:00:00,2026-06-09 13:50:00,2026-06-09 15:11:00,2026-06-09 14:55:00,0.0,False,3293.2,65.0,164,2026-06-09,0.0,On-Time,0.0,0.0,100.0,100.0,9303.070453333336,0.16250308436584543,ORD,819.0,819,57.89473684210527,,,0.0,Neutral,0.0
FL1811,EliteWings,JFK,LAX,2475,2026-06-10 08:00:00,2026-06-10 08:08:00,2026-06-10 12:51:00,2026-06-10 13:10:00,8.0,False,12988.3,302.0,176,2026-06-10,8.0,Minor,8.0,800.0,99.68316831683168,100.0,36691.08161333334,0.16250308436584543,JFK,736.0,736,48.600223964165735,,,0.0,Neutral,0.0
FL1813,AvaAir,JFK,LAX,2475,2026-06-10 14:00:00,2026-06-10 14:15:00,2026-06-10 18:51:00,2026-06-10 19:34:00,15.0,False,12812.9,319.0,187,2026-06-10,15.0,Minor,15.0,1500.0,99.4375,100.0,36195.58830666667,0.16250308436584543,JFK,736.0,736,48.600223964165735,,,0.0,Neutral,0.0
FL1821,BlueJet,JFK,ORD,740,2026-06-10 08:00:00,2026-06-10 08:35:00,2026-06-10 09:27:00,2026-06-10 10:07:00,35.0,False,4037.0,92.0,155,2026-06-10,35.0,Moderate,35.0,3500.0,95.48387096774194,0.0,11404.25586666667,0.16250308436584543,JFK,736.0,736,48.600223964165735,,,0.0,Neutral,0.0
FL1822,AvaAir,JFK,ORD,740,2026-06-10 11:00:00,2026-06-10 10:55:00,2026-06-10 12:27:00,2026-06-10 12:32:00,0.0,False,3694.0,97.0,113,2026-06-10,0.0,On-Time,0.0,0.0,100.0,100.0,10435.303733333336,0.16250308436584543,JFK,736.0,736,48.600223964165735,,,0.0,Neutral,0.0
FL1823,BlueJet,JFK,ORD,740,2026-06-10 14:00:00,2026-06-10 14:02:00,2026-06-10 15:27:00,2026-06-10 15:31:00,2.0,False,3915.4,89.0,102,2026-06-10,2.0,Minor,2.0,200.0,99.73333333333333,100.0,11060.743973333336,0.16250308436584543,JFK,736.0,736,48.600223964165735,,,0.0,Neutral,0.0
FL1831,CloudFlight,ATL,DFW,732,2026-06-10 08:00:00,2026-06-10 07:50:00,2026-06-10 09:26:00,2026-06-10 09:11:00,0.0,False,3885.0,81.0,204,2026-06-10,0.0,On-Time,0.0,0.0,100.0,100.0,10974.866000000002,0.16250308436584543,ATL,897.0,897,66.62933930571108,,,0.0,Neutral,0.0
FL1832,CloudFlight,ATL,DFW,732,2026-06-10 11:00:00,2026-06-10 11:34:00,2026-06-10 12:26:00,2026-06-10 12:46:00,34.0,False,3915.5,72.0,126,2026-06-10,34.0,Moderate,34.0,3400.0,94.41095890410959,0.0,11061.02646666667,0.16250308436584543,ATL,897.0,897,66.62933930571108,,,0.0,Neutral,0.0
FL1833,CloudFlight,ATL,DFW,732,2026-06-10 14:00:00,2026-06-10 14:17:00,2026-06-10 15:26:00,2026-06-10 15:35:00,17.0,False,3920.1,78.0,126,2026-06-10,17.0,Moderate,17.0,1700.0,97.41772151898734,0.0,11074.021160000002,0.16250308436584543,ATL,897.0,897,66.62933930571108,,,0.0,Neutral,0.0
FL1841,CloudFlight,LAX,ORD,1744,2026-06-10 08:00:00,2026-06-10 08:07:00,2026-06-10 11:25:00,2026-06-10 11:37:00,7.0,False,9436.0,210.0,125,2026-06-10,7.0,Minor,7.0,700.0,99.60189573459715,100.0,26656.07093333334,0.16250308436584543,LAX,1119.0,1119,91.48936170212767,,,0.0,Neutral,0.0
FL1842,CloudFlight,LAX,ORD,1744,2026-06-10 11:00:00,2026-06-10 11:18:00,2026-06-10 14:25:00,2026-06-10 14:36:00,18.0,False,8453.6,198.0,194,2026-06-10,18.0,Moderate,18.0,1800.0,98.91457286432161,0.0,23880.856426666673,0.16250308436584543,LAX,1119.0,1119,91.48936170212767,,,0.0,Neutral,0.0
FL1843,CloudFlight,LAX,ORD,1744,2026-06-10 14:00:00,2026-06-10 14:15:00,2026-06-10 17:25:00,2026-06-10 17:51:00,15.0,False,8526.1,216.0,199,2026-06-10,15.0,Minor,15.0,1500.0,99.17050691244239,100.0,24085.66409333334,0.16250308436584543,LAX,1119.0,1119,91.48936170212767,,,0.0,Neutral,0.0
FL1851,CloudFlight,ORD,ATL,606,2026-06-10 08:00:00,2026-06-10 07:50:00,2026-06-10 09:11:00,2026-06-10 09:20:00,0.0,False,3382.4,90.0,157,2026-06-10,0.0,On-Time,0.0,0.0,100.0,100.0,9555.05450666667,0.16250308436584543,ORD,340.0,340,4.25531914893617,ORD,-0.34,-0.34,Negative,34.0
FL1852,BlueJet,ORD,ATL,606,2026-06-10 11:00:00,2026-06-10 11:01:00,2026-06-10 12:11:00,2026-06-10 12:21:00,1.0,False,3377.2,80.0,162,2026-06-10,1.0,Minor,1.0,100.0,99.85185185185185,100.0,9540.364853333334,0.16250308436584543,ORD,340.0,340,4.25531914893617,ORD,-0.34,-0.34,Negative,34.0
FL1853,AvaAir,ORD,ATL,606,2026-06-10 14:00:00,2026-06-10 14:27:00,2026-06-10 15:11:00,2026-06-10 15:36:00,27.0,False,3056.5,69.0,198,2026-06-10,27.0,Moderate,27.0,2700.0,95.37142857142857,0.0,8634.408733333335,0.16250308436584543,ORD,340.0,340,4.25531914893617,ORD,-0.34,-0.34,Negative,34.0
FL1911,AvaAir,JFK,LAX,2475,2026-06-11 08:00:00,2026-06-11 08:20:00,2026-06-11 12:51:00,2026-06-11 13:39:00,20.0,False,13340.4,319.0,147,2026-06-11,20.0,Moderate,20.0,2000.0,99.25,0.0,37685.74064000001,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1912,AvaAir,JFK,LAX,2475,2026-06-11 11:00:00,2026-06-11 11:02:00,2026-06-11 15:51:00,2026-06-11 15:52:00,2.0,False,12554.8,290.0,131,2026-06-11,2.0,Minor,2.0,200.0,99.91752577319588,100.0,35466.473013333336,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1913,EliteWings,JFK,LAX,2475,2026-06-11 14:00:00,2026-06-11 14:16:00,2026-06-11 18:51:00,2026-06-11 19:31:00,16.0,False,13130.0,315.0,99,2026-06-11,16.0,Moderate,16.0,1600.0,99.39240506329114,0.0,37091.37466666668,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1921,DeltaSky,JFK,ORD,740,2026-06-11 08:00:00,2026-06-11 08:22:00,2026-06-11 09:27:00,2026-06-11 10:01:00,22.0,False,3690.6,99.0,155,2026-06-11,22.0,Moderate,22.0,2200.0,97.36,0.0,10425.698960000002,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1922,DeltaSky,JFK,ORD,740,2026-06-11 11:00:00,2026-06-11 11:33:00,2026-06-11 12:27:00,2026-06-11 13:06:00,33.0,False,4114.7,93.0,170,2026-06-11,33.0,Moderate,33.0,3300.0,95.7872340425532,0.0,11623.753186666669,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1923,AvaAir,JFK,ORD,740,2026-06-11 14:00:00,2026-06-11 14:12:00,2026-06-11 15:27:00,2026-06-11 15:29:00,12.0,False,3553.7,77.0,140,2026-06-11,12.0,Minor,12.0,1200.0,98.15384615384616,100.0,10038.965586666669,0.16250308436584543,JFK,893.0,893,66.18141097424413,JFK,-0.6249,-0.6249,Negative,62.5
FL1931,CloudFlight,ATL,DFW,732,2026-06-11 08:00:00,2026-06-11 08:42:00,2026-06-11 09:26:00,2026-06-11 10:18:00,42.0,False,3595.6,96.0,203,2026-06-11,42.0,Moderate,42.0,4200.0,94.80412371134021,0.0,10157.330293333336,0.16250308436584543,ATL,676.0,676,41.881298992161256,,,0.0,Neutral,0.0
FL1932,CloudFlight,ATL,DFW,732,2026-06-11 11:00:00,2026-06-11 10:50:00,2026-06-11 12:26:00,2026-06-11 12:35:00,0.0,False,3775.6,105.0,163,2026-06-11,0.0,On-Time,0.0,0.0,100.0,100.0,10665.818293333336,0.16250308436584543,ATL,676.0,676,41.881298992161256,,,0.0,Neutral,0.0
FL1933,EliteWings,ATL,DFW,732,2026-06-11 14:00:00,2026-06-11 13:50:00,2026-06-11 15:26:00,2026-06-11 15:13:00,0.0,False,3516.8,83.0,125,2026-06-11,0.0,On-Time,0.0,0.0,100.0,100.0,9934.72554666667,0.16250308436584543,ATL,676.0,676,41.881298992161256,,,0.0,Neutral,0.0
FL1941,CloudFlight,LAX,ORD,1744,2026-06-11 08:00:00,2026-06-11 08:03:00,2026-06-11 11:25:00,2026-06-11 11:54:00,3.0,False,8433.1,231.0,88,2026-06-11,3.0,Minor,3.0,300.0,99.84482758620689,100.0,23822.94529333334,0.16250308436584543,LAX,677.0,677,41.993281075028,LAX,0.4215,0.4215,Positive,42.2
FL1942,AvaAir,LAX,ORD,1744,2026-06-11 11:00:00,2026-06-11 11:25:00,2026-06-11 14:25:00,2026-06-11 15:15:00,25.0,False,8530.0,230.0,130,2026-06-11,25.0,Moderate,25.0,2500.0,98.7012987012987,0.0,24096.681333333338,0.16250308436584543,LAX,677.0,677,41.993281075028,LAX,0.4215,0.4215,Positive,42.2
FL1951,DeltaSky,ORD,ATL,606,2026-06-11 08:00:00,2026-06-11 08:29:00,2026-06-11 09:11:00,2026-06-11 09:25:00,29.0,False,3262.6,56.0,151,2026-06-11,29.0,Moderate,29.0,2900.0,93.89473684210526,0.0,9216.627493333335,0.16250308436584543,ORD,749.0,749,50.05599104143337,ORD,0.4939,0.4939,Positive,49.4
FL1952,EliteWings,ORD,ATL,606,2026-06-11 11:00:00,2026-06-11 11:16:00,2026-06-11 12:11:00,2026-06-11 12:44:00,16.0,False,3257.1,88.0,87,2026-06-11,16.0,Moderate,16.0,1600.0,97.84269662921348,0.0,9201.090360000002,0.16250308436584543,ORD,749.0,749,50.05599104143337,ORD,0.4939,0.4939,Positive,49.4
FL1953,EliteWings,ORD,ATL,606,2026-06-11 14:00:00,2026-06-11 14:21:00,2026-06-11 15:11:00,2026-06-11 15:39:00,21.0,False,3311.0,78.0,163,2026-06-11,21.0,Moderate,21.0,2100.0,96.81012658227849,0.0,9353.354266666669,0.16250308436584543,ORD,749.0,749,50.05599104143337,ORD,0.4939,0.4939,Positive,49.4
FL2012,DeltaSky,JFK,LAX,2475,2026-06-12 11:00:00,2026-06-12 11:03:00,2026-06-12 15:51:00,2026-06-12 16:16:00,3.0,False,12647.0,313.0,186,2026-06-12,3.0,Minor,3.0,300.0,99.88535031847134,100.0,35726.93186666667,0.16250308436584543,JFK,832.0,832,59.350503919372905,,,0.0,Neutral,0.0
FL2013,BlueJet,JFK,LAX,2475,2026-06-12 14:00:00,2026-06-12 14:45:00,2026-06-12 18:51:00,2026-06-12 19:58:00,45.0,False,13048.8,313.0,187,2026-06-12,45.0,Moderate,45.0,4500.0,98.28025477707007,0.0,36861.99008,0.16250308436584543,JFK,832.0,832,59.350503919372905,,,0.0,Neutral,0.0
FL2021,CloudFlight,JFK,ORD,740,2026-06-12 08:00:00,2026-06-12 07:59:00,2026-06-12 09:27:00,2026-06-12 09:13:00,0.0,False,4059.7,74.0,158,2026-06-12,0.0,On-Time,0.0,0.0,100.0,100.0,11468.381853333336,0.16250308436584543,JFK,832.0,832,59.350503919372905,,,0.0,Neutral,0.0
FL2022,BlueJet,JFK,ORD,740,2026-06-12 11:00:00,2026-06-12 11:05:00,2026-06-12 12:27:00,2026-06-12 12:48:00,5.0,False,3771.1,103.0,197,2026-06-12,5.0,Minor,5.0,500.0,99.42307692307692,100.0,10653.106093333336,0.16250308436584543,JFK,832.0,832,59.350503919372905,,,0.0,Neutral,0.0
FL2023,BlueJet,JFK,ORD,740,2026-06-12 14:00:00,2026-06-12 14:16:00,2026-06-12 15:27:00,2026-06-12 16:00:00,16.0,False,3650.8,104.0,86,2026-06-12,16.0,Moderate,16.0,1600.0,98.17142857142858,0.0,10313.266613333337,0.16250308436584543,JFK,832.0,832,59.350503919372905,,,0.0,Neutral,0.0
FL2032,EliteWings,ATL,DFW,732,2026-06-12 11:00:00,2026-06-12 11:04:00,2026-06-12 12:26:00,2026-06-12 12:52:00,4.0,False,3824.6,108.0,195,2026-06-12,4.0,Minor,4.0,400.0,99.55963302752293,100.0,10804.240026666668,0.16250308436584543,ATL,1152.0,1152,95.18477043673013,ATL,0.1531,0.1531,Positive,15.3
FL2033,BlueJet,ATL,DFW,732,2026-06-12 14:00:00,2026-06-12 14:39:00,2026-06-12 15:26:00,2026-06-12 16:34:00,39.0,False,3798.0,115.0,199,2026-06-12,39.0,Moderate,39.0,3900.0,95.96551724137932,0.0,10729.096800000003,0.16250308436584543,ATL,1152.0,1152,95.18477043673013,ATL,0.1531,0.1531,Positive,15.3
FL2041,CloudFlight,LAX,ORD,1744,2026-06-12 08:00:00,2026-06-12 08:48:00,2026-06-12 11:25:00,2026-06-12 12:00:00,48.0,False,8560.7,192.0,186,2026-06-12,48.0,Severe,48.0,4800.0,97.01554404145078,0.0,24183.406786666674,0.16250308436584543,LAX,936.0,936,70.996640537514,,,0.0,Neutral,0.0
FL2043,DeltaSky,LAX,ORD,1744,2026-06-12 14:00:00,2026-06-12 14:05:00,2026-06-12 17:25:00,2026-06-12 17:56:00,5.0,False,8809.2,231.0,166,2026-06-12,5.0,Minor,5.0,500.0,99.74137931034483,100.0,24885.40272000001,0.16250308436584543,LAX,936.0,936,70.996640537514,,,0.0,Neutral,0.0
FL2051,EliteWings,ORD,ATL,606,2026-06-12 08:00:00,2026-06-12 08:14:00,2026-06-12 09:11:00,2026-06-12 09:38:00,14.0,False,3203.0,84.0,205,2026-06-12,14.0,Minor,14.0,1400.0,98.02352941176471,100.0,9048.261466666669,0.16250308436584543,ORD,398.0,398,10.750279955207168,ORD,-0.2359,-0.2359,Negative,23.6
FL2052,DeltaSky,ORD,ATL,606,2026-06-12 11:00:00,2026-06-12 11:11:00,2026-06-12 12:11:00,2026-06-12 12:51:00,11.0,False,3384.0,100.0,128,2026-06-12,11.0,Minor,11.0,1100.0,98.6930693069307,100.0,9559.574400000001,0.16250308436584543,ORD,398.0,398,10.750279955207168,ORD,-0.2359,-0.2359,Negative,23.6
FL2053,CloudFlight,ORD,ATL,606,2026-06-12 14:00:00,2026-06-12 13:50:00,2026-06-12 15:11:00,2026-06-12 15:08:00,0.0,False,3081.5,78.0,177,2026-06-12,0.0,On-Time,0.0,0.0,100.0,100.0,8705.032066666668,0.16250308436584543,ORD,398.0,398,10.750279955207168,ORD,-0.2359,-0.2359,Negative,23.6
FL2112,BlueJet,JFK,LAX,2475,2026-06-13 11:00:00,2026-06-13 10:56:00,2026-06-13 15:51:00,2026-06-13 15:37:00,0.0,False,12853.0,281.0,154,2026-06-13,0.0,On-Time,0.0,0.0,100.0,100.0,36308.868133333344,0.16250308436584543,JFK,931.0,931,70.4367301231803,,,0.0,Neutral,0.0
FL2113,CloudFlight,JFK,LAX,2475,2026-06-13 14:00:00,2026-06-13 14:12:00,2026-06-13 18:51:00,2026-06-13 19:11:00,12.0,False,12892.3,299.0,161,2026-06-13,12.0,Minor,12.0,1200.0,99.52,100.0,36419.88801333334,0.16250308436584543,JFK,931.0,931,70.4367301231803,,,0.0,Neutral,0.0
FL2121,EliteWings,JFK,ORD,740,2026-06-13 08:00:00,2026-06-13 08:49:00,2026-06-13 09:27:00,2026-06-13 10:07:00,49.0,False,3834.1,78.0,152,2026-06-13,49.0,Severe,49.0,4900.0,92.55696202531645,0.0,10831.076893333335,0.16250308436584543,JFK,931.0,931,70.4367301231803,,,0.0,Neutral,0.0
